ACC X;ACC Y
0x8400a434;0xa4013894
0x87ff5c11;0xa40000f7
0x84014cfc;0xa4009c51
0x8400a434;0xa7fe2c2c
0x8400a434;0xa7fe2c2c
0x87ff5c11;0xa7ff6474
0x8400a434;0xa40000f7
0x8401f029;0xa7fec8e6
0x84000018;0xa40000f7
0x87fe10f5;0xa4013894
0x8400a434;0xa4027031
0x84000018;0xa7ff6474
0x84000018;0xa40000f7
0x84000018;0xa7fec8e6
0x84014cfc;0xa40000f7
0x84000018;0xa7ff6474
0x84000018;0xa40000f7
0x84014cfc;0xa7ff6474
0x87feb4d9;0xa7fd90ed
0x87fe10f5;0xa7ff6474
0x84000018;0xa40000f7
0x8400a434;0xa7ff6474
0x87feb4d9;0xa7ff6474
0x84014cfc;0xa7fd90ed
0x87feb4d9;0xa7fbc08d
0x87feb4d9;0xa7f81865
0x8401f029;0xa7f0ccf7
0x8400a434;0xa7f16832
0x8400a434;0xa7ec8c64
0x87ff5c11;0xa7e8e898
0x87ff5c11;0xa7e84cb4
0x87feb4d9;0xa7e67878
0x87fe10f5;0xa7dfc845
0x87fb780b;0xa7e06415
0x87fd688d;0xa7d9b4bd
0x87f4583c;0xa7e2384b
0x84000018;0xa7ef9862
0x840720aa;0xa7f9503d
0x841220b3;0xa7f64880
0x840f88e8;0xa7f5108b
0x840720aa;0xa7e84cb4
0x8400a434;0xa7f16832
0x840298ff;0xa7e67878
0x84033c3a;0xa7e4a4c5
0x8400a434;0xa7e84cb4
0x87ff5c11;0xa7e9840f
0x84000018;0xa7ec8c64
0x87f794c6;0xa7edc43c
0x84000018;0xa7e67878
0x8401f029;0xa7f3d8f1
0x8410d42a;0xa7dd5c49
0x84086ce3;0xa7e100d5
0x840c4c45;0xa7e2384b
0x8401f029;0xa7f20458
0x8400a434;0xa7db8876
0x87f9882e;0xa7e540e6
0x87fad499;0xa7de90b3
0x8407c460;0xa7e40c02
0x84033c3a;0xa7de90b3
0x8401f029;0xa7daecb6
0x8407c460;0xa7d9b4bd
0x87ff5c11;0xa7db8876
0x84052cbc;0xa7daecb6
0x840a5cc3;0xa7d610d5
0x87fa2c16;0xa7e37013
0x84048879;0xa7c47098
0x87ff5c11;0xa7f64880
0x87e4d0ad;0xa7e4a4c5
0x87f4583c;0xa404dc62
0x8416a8d2;0xa7c94c17
0x84086ce3;0xa7b53c87
0x87ed3c5c;0xa7f5108b
0x87de580e;0xa7f33c3b
0x87ec9472;0xa417b491
0x87ec9472;0xa7bdc031
0x87ede01c;0xa7dcc006
0x87fa2c16;0xa7d574e8
0x84160015;0xa7b404e4
0x84174cf1;0xa7d918c6
0x8414b881;0xa7e9840f
0x8407c460;0xa7f03478
0x87f5a4e6;0xa7d87c06
0x87feb4d9;0xa7e5dc40
0x841030e0;0xa7e5dc40
0x840b0089;0xa7e4a4c5
0x840298ff;0xa7e5dc40
0x84000018;0xa7d610d5
0x87feb4d9;0xa7dd5c49
0x87feb4d9;0xa7e2d4d6
0x840298ff;0xa7f5ac5e
0x840b0089;0xa7ebf075
0x87fb780b;0xa7de90b3
0x87f4583c;0xa7d918c6
0x84048879;0xa7e19c73
0x840720aa;0xa7e100d5
0x8409b4f6;0xa7f0ccf7
0x8401f029;0xa7d74823
0x8406785c;0xa7eab82d
0x840298ff;0xa7c814e1
0x8400a434;0xa7d610d5
0x840b0089;0xa7ca8451
0x840720aa;0xa7e540e6
0x8405d433;0xa7da5063
0x8407c460;0xa7b36ce7
0x87f9882e;0xa7daecb6
0x840cf090;0xa7c8b0cd
0x8417f498;0xa7f5ac5e
0x840b0089;0xa7de90b3
0x84048879;0xa7d1d011
0x87fe10f5;0xa7ce28ff
0x8409b4f6;0xa7da5063
0x840ee47f;0xa7df2c8f
0x8403e4c6;0xa7cffc01
0x84000018;0xa7c94c17
0x87ff5c11;0xa7e5dc40
0x840720aa;0xa7dfc845
0x8400a434;0xa7d7e458
0x87fcc41f;0xa7d4d87a
0x8401f029;0xa7ebf075
0x87e8b4d4;0xa7d4d87a
0x84205cf1;0xa7bc8869
0x87e42c9e;0xa7d9b4bd
0x87d20caa;0xa7ddf865
0x8410d42a;0xa7ec8c64
0x87f3b460;0xa7d134db
0x87f268c9;0xa7cec462
0x87efd03c;0xa7d74823
0x87f5a4e6;0xa7cc54d2
0x840d98bb;0xa7cf60a7
0x87f5a4e6;0xa7e67878
0x87f268c9;0xa7e19c73
0x87f500ca;0xa7e714ef
0x840720aa;0xa7e19c73
0x84086ce3;0xa7daecb6
0x8400a434;0xa7cf60a7
0x87f3b460;0xa7e9840f
0x84048879;0xa7ed28a1
0x84086ce3;0xa7ea2037
0x84052cbc;0xa7e714ef
0x84048879;0xa7fb2447
0x84033c3a;0xa7ee6004
0x87fb780b;0xa7ec8c64
0x8400a434;0xa7ef9862
0x87fc1ce3;0xa7f81865
0x8405d433;0xa7f33c3b
0x87f9882e;0xa7eb5459
0x87f6f006;0xa7f3d8f1
0x84000018;0xa7fd90ed
0x84048879;0xa7f9503d
0x84033c3a;0xa7f4744b
0x84000018;0xa7fa88d5
0x87fd688d;0xa7f8b41e
0x840298ff;0xa7fcf42d
0x84014cfc;0xa7f9ece8
0x87fe10f5;0xa7f3d8f1
0x84014cfc;0xa7fb2447
0x8400a434;0xa4009c51
0x87fe10f5;0xa7fc5cea
0x87fa2c16;0xa4009c51
0x87f9882e;0xa401d409
0x84000018;0xa4013894
0x87fe10f5;0xa40614cd
0x87fd688d;0xa403a4cf
0x87fc1ce3;0xa4027031
0x8400a434;0xa4030c08
0x87fc1ce3;0xa403a4cf
0x87fad499;0xa40920e8
0x87fd688d;0xa407e817
0x87fb780b;0xa408842d
0x87feb4d9;0xa40614cd
0x87fc1ce3;0xa40af057
0x87fc1ce3;0xa40af057
0x87fcc41f;0xa40af057
0x87fc1ce3;0xa40cc41e
0x87fd688d;0xa40cc41e
0x87fd688d;0xa40af057
0x87fb780b;0xa40fcc5d
0x84014cfc;0xa40fcc5d
0x87fb780b;0xa4027031
0x87f794c6;0xa415485f
0x87feb4d9;0xa409b8f2
0x8401f029;0xa414ac7c
0x87fd688d;0xa414ac7c
0x84086ce3;0xa41c90cf
0x8406785c;0xa41b5ce0
0x87ede01c;0xa401d409
0x87ff5c11;0xa408842d
0x840b0089;0xa40d60db
0x87f83c45;0xa401d409
0x8409b4f6;0xa4167c2a
0x87fd688d;0xa40cc41e
0x87f6f006;0xa407e817
0x840720aa;0xa40b8c6e
0x8409b4f6;0xa407e817
0x8400a434;0xa40cc41e
0x8403e4c6;0xa406b0e1
0x84000018;0xa40cc41e
0x84014cfc;0xa40d60db
0x8403e4c6;0xa407e817
0x87feb4d9;0xa409b8f2
0x87ff5c11;0xa40af057
0x8401f029;0xa411a0ab
0x8403e4c6;0xa40f34d2
0x84048879;0xa40dfc7d
0x84048879;0xa4123c19
0x84000018;0xa40fcc5d
0x8401f029;0xa40f34d2
0x84014cfc;0xa40c2883
0x84014cfc;0xa40f34d2
0x840298ff;0xa40a547b
0x84033c3a;0xa40d60db
0x84048879;0xa40af057
0x840298ff;0xa4074c3b
0x84052cbc;0xa40af057
0x84014cfc;0xa40920e8
0x84014cfc;0xa4074c3b
0x8400a434;0xa40614cd
0x87fe10f5;
